4.000000	68.000000	0.100000	0.000000	0.000000	0.001000	1	10001
4.000000	76.000000	0.100000	0.000000	0.000000	0.001000	1	20001
4.000000	84.000000	0.100000	0.000000	0.000000	0.001000	1	30001
4.000000	92.000000	0.100000	0.000000	0.000000	0.001000	1	40001
4.000000	100.000000	0.100000	0.000000	0.000000	0.001000	1	50001
4.000000	108.000000	0.100000	0.000000	0.000000	0.001000	1	60001
4.000000	116.000000	0.100000	0.000000	0.000000	0.001000	1	70001
4.000000	124.000000	0.100000	0.000000	0.000000	0.001000	1	80001
4.000000	132.000000	0.100000	0.000000	0.000000	0.001000	1	90001
4.000000	140.000000	0.100000	0.000000	0.000000	0.001000	1	100001
4.000000	148.000000	0.100000	0.000000	0.000000	0.001000	1	110001
4.000000	156.000000	0.100000	0.000000	0.000000	0.001000	1	120001
4.000000	164.000000	0.100000	0.000000	0.000000	0.001000	1	130001
4.000000	172.000000	0.100000	0.000000	0.000000	0.001000	1	140001
4.000000	180.000000	0.100000	0.000000	0.000000	0.001000	1	150001
4.000000	188.000000	0.100000	0.000000	0.000000	0.001000	1	160001
12.000000	68.000000	0.100000	0.000000	0.000000	0.001000	1	170001
12.000000	76.000000	0.100000	0.000000	0.000000	0.001000	1	180001
12.000000	84.000000	0.100000	0.000000	0.000000	0.001000	1	190001
12.000000	92.000000	0.100000	0.000000	0.000000	0.001000	1	200001
12.000000	100.000000	0.100000	0.000000	0.000000	0.001000	1	210001
12.000000	108.000000	0.100000	0.000000	0.000000	0.001000	1	220001
12.000000	116.000000	0.100000	0.000000	0.000000	0.001000	1	230001
12.000000	124.000000	0.100000	0.000000	0.000000	0.001000	1	240001
12.000000	132.000000	0.100000	0.000000	0.000000	0.001000	1	250001
12.000000	140.000000	0.100000	0.000000	0.000000	0.001000	1	260001
12.000000	148.000000	0.100000	0.000000	0.000000	0.001000	1	270001
12.000000	156.000000	0.100000	0.000000	0.000000	0.001000	1	280001
12.000000	164.000000	0.100000	0.000000	0.000000	0.001000	1	290001
12.000000	172.000000	0.100000	0.000000	0.000000	0.001000	1	300001
12.000000	180.000000	0.100000	0.000000	0.000000	0.001000	1	310001
12.000000	188.000000	0.100000	0.000000	0.000000	0.001000	1	320001
20.000000	68.000000	0.100000	0.000000	0.000000	0.001000	1	330001
20.000000	76.000000	0.100000	0.000000	0.000000	0.001000	1	340001
20.000000	84.000000	0.100000	0.000000	0.000000	0.001000	1	350001
20.000000	92.000000	0.100000	0.000000	0.000000	0.001000	1	360001
20.000000	100.000000	0.100000	0.000000	0.000000	0.001000	1	370001
20.000000	108.000000	0.100000	0.000000	0.000000	0.001000	1	380001
20.000000	116.000000	0.100000	0.000000	0.000000	0.001000	1	390001
20.000000	124.000000	0.100000	0.000000	0.000000	0.001000	1	400001
20.000000	132.000000	0.100000	0.000000	0.000000	0.001000	1	410001
20.000000	140.000000	0.100000	0.000000	0.000000	0.001000	1	420001
20.000000	148.000000	0.100000	0.000000	0.000000	0.001000	1	430001
20.000000	156.000000	0.100000	0.000000	0.000000	0.001000	1	440001
20.000000	164.000000	0.100000	0.000000	0.000000	0.001000	1	450001
20.000000	172.000000	0.100000	0.000000	0.000000	0.001000	1	460001
20.000000	180.000000	0.100000	0.000000	0.000000	0.001000	1	470001
20.000000	188.000000	0.100000	0.000000	0.000000	0.001000	1	480001
28.000000	68.000000	0.100000	0.000000	0.000000	0.001000	1	490001
28.000000	76.000000	0.100000	0.000000	0.000000	0.001000	1	500001
28.000000	84.000000	0.100000	0.000000	0.000000	0.001000	1	510001
28.000000	92.000000	0.100000	0.000000	0.000000	0.001000	1	520001
28.000000	100.000000	0.100000	0.000000	0.000000	0.001000	1	530001
28.000000	108.000000	0.100000	0.000000	0.000000	0.001000	1	540001
28.000000	116.000000	0.100000	0.000000	0.000000	0.001000	1	550001
28.000000	124.000000	0.100000	0.000000	0.000000	0.001000	1	560001
28.000000	132.000000	0.100000	0.000000	0.000000	0.001000	1	570001
28.000000	140.000000	0.100000	0.000000	0.000000	0.001000	1	580001
28.000000	148.000000	0.100000	0.000000	0.000000	0.001000	1	590001
28.000000	156.000000	0.100000	0.000000	0.000000	0.001000	1	600001
28.000000	164.000000	0.100000	0.000000	0.000000	0.001000	1	610001
28.000000	172.000000	0.100000	0.000000	0.000000	0.001000	1	620001
28.000000	180.000000	0.100000	0.000000	0.000000	0.001000	1	630001
28.000000	188.000000	0.100000	0.000000	0.000000	0.001000	1	640001
